geneID	proteinID	ARO	taxon	weight
WP_063857825.1	gb|WP_063857825.1|ARO:3005526|BlaB-13	ARO:3005526	Elizabethkingia meningoseptica	1
WP_034848068.1	gb|WP_034848068.1|ARO:3005527|BlaB-14	ARO:3005527	Elizabethkingia meningoseptica	1
WP_140423306.1	gb|WP_140423306.1|ARO:3005528|BlaB-15	ARO:3005528	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_086980232.1	gb|WP_086980232.1|ARO:3005529|BlaB-16	ARO:3005529	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_021348010.1	gb|WP_021348010.1|ARO:3005530|BlaB-17	ARO:3005530	Elizabethkingia anophelis	1
WP_078691467.1	gb|WP_078691467.1|ARO:3005531|BlaB-18	ARO:3005531	Elizabethkingia anophelis	1
WP_019051344.1	gb|WP_019051344.1|ARO:3005532|BlaB-19	ARO:3005532	Elizabethkingia meningoseptica	1
WP_063857826.1	gb|WP_063857826.1|ARO:3005533|BlaB-2	ARO:3005533	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_101360538.1	gb|WP_101360538.1|ARO:3005534|BlaB-20	ARO:3005534	Elizabethkingia anophelis	1
WP_068801164.1	gb|WP_068801164.1|ARO:3005535|BlaB-22	ARO:3005535	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_069214019.1	gb|WP_069214019.1|ARO:3005536|BlaB-23	ARO:3005536	Elizabethkingia meningoseptica	1
WP_078704370.1	gb|WP_078704370.1|ARO:3005537|BlaB-24	ARO:3005537	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_078702010.1	gb|WP_078702010.1|ARO:3005538|BlaB-25	ARO:3005538	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_065083535.1	gb|WP_065083535.1|ARO:3005539|BlaB-26	ARO:3005539	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_078772815.1	gb|WP_078772815.1|ARO:3005540|BlaB-27	ARO:3005540	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_107808007.1	gb|WP_107808007.1|ARO:3005541|BlaB-28	ARO:3005541	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_081318900.1	gb|WP_081318900.1|ARO:3005542|BlaB-29	ARO:3005542	Elizabethkingia anophelis	1
WP_063857827.1	gb|WP_063857827.1|ARO:3005543|BlaB-3	ARO:3005543	Elizabethkingia meningoseptica	1
WP_087094142.1	gb|WP_087094142.1|ARO:3005544|BlaB-30	ARO:3005544	Elizabethkingia anophelis	1
WP_078675249.1	gb|WP_078675249.1|ARO:3005545|BlaB-31	ARO:3005545	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_078723747.1	gb|WP_078723747.1|ARO:3005546|BlaB-32	ARO:3005546	Elizabethkingia anophelis	1
WP_065161001.1	gb|WP_065161001.1|ARO:3005547|BlaB-33	ARO:3005547	Elizabethkingia anophelis	1
WP_078678782.1	gb|WP_078678782.1|ARO:3005548|BlaB-34	ARO:3005548	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_078793100.1	gb|WP_078793100.1|ARO:3005549|BlaB-35	ARO:3005549	Elizabethkingia meningoseptica	1
WP_080889626.1	gb|WP_080889626.1|ARO:3005550|BlaB-36	ARO:3005550	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_078795346.1	gb|WP_078795346.1|ARO:3005551|BlaB-38	ARO:3005551	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_078778510.1	gb|WP_078778510.1|ARO:3005552|BlaB-39	ARO:3005552	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_063857828.1	gb|WP_063857828.1|ARO:3005553|BlaB-5	ARO:3005553	Elizabethkingia meningoseptica	1
WP_068791546.1	gb|WP_068791546.1|ARO:3005554|BlaB-6	ARO:3005554	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_063857829.1	gb|WP_063857829.1|ARO:3005555|BlaB-7	ARO:3005555	Elizabethkingia meningoseptica	1
WP_059324801.1	gb|WP_059324801.1|ARO:3005556|BlaB-8	ARO:3005556	Elizabethkingia meningoseptica	1
WP_059154943.1	gb|WP_059154943.1|ARO:3005557|BlaB-9	ARO:3005557	Elizabethkingia meningoseptica	1
WP_003235647.1	gb|WP_003235647.1|ARO:3006902|BSU-1	ARO:3006902	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_104531864.1	gb|WP_104531864.1|ARO:3005558|BUT-2	ARO:3005558	Buttiauxella agrestis	1
WP_011094382.1	gb|WP_011094382.1|ARO:3006903|CAR-1	ARO:3006903	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_063857838.1	gb|WP_063857838.1|ARO:3005559|CARB-11	ARO:3005559	Pseudomonas aeruginosa	1
WP_031413517.1	gb|WP_031413517.1|ARO:3005560|CARB-24	ARO:3005560	Vibrio parahaemolyticus	1
WP_042771632.1	gb|WP_042771632.1|ARO:3005561|CARB-25	ARO:3005561	Vibrio parahaemolyticus	1
WP_029795186.1	gb|WP_029795186.1|ARO:3005562|CARB-26	ARO:3005562	Vibrio parahaemolyticus	1
WP_025623492.1	gb|WP_025623492.1|ARO:3005563|CARB-27	ARO:3005563	Vibrio parahaemolyticus	1
WP_029839920.1	gb|WP_029839920.1|ARO:3005564|CARB-28	ARO:3005564	Vibrio parahaemolyticus	1
WP_029834158.1	gb|WP_029834158.1|ARO:3005565|CARB-29	ARO:3005565	Vibrio parahaemolyticus	1
WP_005498292.1	gb|WP_005498292.1|ARO:3005566|CARB-30	ARO:3005566	Vibrio parahaemolyticus	1
WP_025546314.1	gb|WP_025546314.1|ARO:3005567|CARB-31	ARO:3005567	Vibrio parahaemolyticus	1
WP_029837067.1	gb|WP_029837067.1|ARO:3005568|CARB-32	ARO:3005568	Vibrio parahaemolyticus	1
WP_025535332.1	gb|WP_025535332.1|ARO:3005569|CARB-33	ARO:3005569	Vibrio parahaemolyticus	1
WP_029815111.1	gb|WP_029815111.1|ARO:3005570|CARB-34	ARO:3005570	Vibrio parahaemolyticus	1
WP_025521699.1	gb|WP_025521699.1|ARO:3005571|CARB-35	ARO:3005571	Vibrio parahaemolyticus	1
WP_025525762.1	gb|WP_025525762.1|ARO:3005572|CARB-36	ARO:3005572	Vibrio parahaemolyticus	1
WP_025551322.1	gb|WP_025551322.1|ARO:3005573|CARB-38	ARO:3005573	Vibrio parahaemolyticus	1
WP_025816575.1	gb|WP_025816575.1|ARO:3005574|CARB-40	ARO:3005574	Vibrio parahaemolyticus	1
WP_025788060.1	gb|WP_025788060.1|ARO:3005575|CARB-41	ARO:3005575	Vibrio parahaemolyticus	1
WP_005375420.1	gb|WP_005375420.1|ARO:3005576|CARB-42	ARO:3005576	Vibrio	1
WP_025794721.1	gb|WP_025794721.1|ARO:3005577|CARB-43	ARO:3005577	Vibrio parahaemolyticus	1
WP_042764055.1	gb|WP_042764055.1|ARO:3005578|CARB-44	ARO:3005578	Vibrio parahaemolyticus	1
WP_047706904.1	gb|WP_047706904.1|ARO:3005579|CARB-45	ARO:3005579	Vibrio parahaemolyticus	1
WP_031847165.1	gb|WP_031847165.1|ARO:3005580|CARB-46	ARO:3005580	Vibrio parahaemolyticus	1
WP_031841337.1	gb|WP_031841337.1|ARO:3005581|CARB-47	ARO:3005581	Vibrio parahaemolyticus	1
WP_025577435.1	gb|WP_025577435.1|ARO:3005582|CARB-48	ARO:3005582	Vibrio parahaemolyticus	1
WP_068981631.1	gb|WP_068981631.1|ARO:3005583|CARB-49	ARO:3005583	Acinetobacter baumannii	1
WP_128268233.1	gb|WP_128268233.1|ARO:3005584|CARB-50	ARO:3005584	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_150823466.1	gb|WP_150823466.1|ARO:3005585|CARB-51	ARO:3005585	Pseudomonas aeruginosa	1
WP_150823467.1	gb|WP_150823467.1|ARO:3005586|CARB-52	ARO:3005586	Pseudomonas aeruginosa	1
WP_188331863.1	gb|WP_188331863.1|ARO:3005587|CARB-53	ARO:3005587	Pseudomonas aeruginosa	1
WP_179284317.1	gb|WP_179284317.1|ARO:3005588|CARB-54	ARO:3005588	Proteus mirabilis	1
WP_071846358.1	gb|WP_071846358.1|ARO:3005589|CARB-55	ARO:3005589	Salmonella enterica	1
WP_009901927.1	gb|WP_009901927.1|ARO:3006904|CDD-1	ARO:3006904	Clostridioides difficile	1
WP_021361759.1	gb|WP_021361759.1|ARO:3006905|CDD-2	ARO:3006905	Clostridioides difficile	1
WP_063865204.1	gb|WP_063865204.1|ARO:3006224|CepA-29	ARO:3006224	Bacteroides fragilis	1
WP_032579291.1	gb|WP_032579291.1|ARO:3006225|CepA-44	ARO:3006225	Bacteroides fragilis	1
WP_008659027.1	gb|WP_008659027.1|ARO:3006226|CepA-49	ARO:3006226	Bacteroides	1
WP_063865205.1	gb|WP_063865205.1|ARO:3006906|CfiA10	ARO:3006906	Bacteroides fragilis	1
WP_063843236.1	gb|WP_063843236.1|ARO:3006907|CfiA11	ARO:3006907	Bacteroides fragilis	1
WP_005780969.1	gb|WP_005780969.1|ARO:3006908|CfiA14	ARO:3006908	Bacteroides fragilis	1
WP_085562389.1	gb|WP_085562389.1|ARO:3006909|CfiA17	ARO:3006909	Bacteroides fragilis	1
WP_085562388.1	gb|WP_085562388.1|ARO:3006910|CfiA18	ARO:3006910	Bacteroides fragilis	1
WP_085562383.1	gb|WP_085562383.1|ARO:3006911|CfiA19	ARO:3006911	Bacteroides fragilis	1
WP_015083750.1	gb|WP_015083750.1|ARO:3006912|CfiA2	ARO:3006912	Bacteroides fragilis	1
WP_085562390.1	gb|WP_085562390.1|ARO:3006913|CfiA21	ARO:3006913	Bacteroides fragilis	1
WP_085562385.1	gb|WP_085562385.1|ARO:3006914|CfiA22	ARO:3006914	Bacteroides fragilis	1
WP_085562386.1	gb|WP_085562386.1|ARO:3006915|CfiA23	ARO:3006915	Bacteroides fragilis	1
WP_085562387.1	gb|WP_085562387.1|ARO:3006916|CfiA24	ARO:3006916	Bacteroides fragilis	1
WP_197749417.1	gb|WP_197749417.1|ARO:3006917|CfiA26	ARO:3006917	Bacteroides fragilis	1
WP_197749418.1	gb|WP_197749418.1|ARO:3006918|CfiA27	ARO:3006918	Bacteroides fragilis	1
WP_005821510.1	gb|WP_005821510.1|ARO:3006919|CfiA4	ARO:3006919	Bacteroides	1
WP_063865206.1	gb|WP_063865206.1|ARO:3006920|CfiA8	ARO:3006920	Bacteroides fragilis	1
WP_063865207.1	gb|WP_063865207.1|ARO:3006921|CfiA9	ARO:3006921	Bacteroides fragilis	1
WP_032974004.1	gb|WP_032974004.1|ARO:3006922|CMA-1	ARO:3006922	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_105620838.1	gb|WP_105620838.1|ARO:3006923|CMA-2	ARO:3006923	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_063859570.1	gb|WP_063859570.1|ARO:3006155|CME-2	ARO:3006155	Elizabethkingia meningoseptica	1
WP_063859588.1	gb|WP_063859588.1|ARO:3006854|CMH-2	ARO:3006854	Klebsiella pneumoniae	1
WP_045295573.1	gb|WP_045295573.1|ARO:3006855|CMH-3	ARO:3006855	Enterobacter cloacae	1
WP_013095270.1	gb|WP_013095270.1|ARO:3006856|CMH-4	ARO:3006856	Enterobacter cloacae	1
WP_046887417.1	gb|WP_046887417.1|ARO:3006857|CMH-5	ARO:3006857	Enterobacter cloacae	1
WP_156404645.1	gb|WP_156404645.1|ARO:3006858|CMH-6	ARO:3006858	Enterobacter cloacae	1
WP_063859654.1	gb|WP_063859654.1|ARO:3002118|CMY-106	ARO:3002118	Citrobacter freundii	1
WP_032948363.1	gb|WP_032948363.1|ARO:3002121|CMY-109	ARO:3002121	Citrobacter freundii	1
WP_063859788.1	gb|WP_063859788.1|ARO:3003170|CMY-131	ARO:3003170	Escherichia coli	1
WP_053390271.1	gb|WP_053390271.1|ARO:3006457|CMY-137	ARO:3006457	Citrobacter	1
WP_122630837.1	gb|WP_122630837.1|ARO:3006458|CMY-159	ARO:3006458	Escherichia coli	1
WP_148044408.1	gb|WP_148044408.1|ARO:3006459|CMY-167	ARO:3006459	Proteus mirabilis	1
WP_156404646.1	gb|WP_156404646.1|ARO:3006460|CMY-168	ARO:3006460	Providencia stuartii	1
WP_156404647.1	gb|WP_156404647.1|ARO:3006461|CMY-169	ARO:3006461	Providencia rettgeri	1
WP_156404648.1	gb|WP_156404648.1|ARO:3006462|CMY-170	ARO:3006462	Klebsiella pneumoniae	1
WP_200302238.1	gb|WP_200302238.1|ARO:3006463|CMY-174	ARO:3006463	Klebsiella pneumoniae	1
WP_063859897.1	gb|WP_063859897.1|ARO:3006464|CMY-8b	ARO:3006464	Klebsiella pneumoniae	1
WP_122630831.1	gb|WP_122630831.1|ARO:3006864|CRD3-1	ARO:3006864	uncultured bacterium	1
WP_043592266.1	gb|WP_043592266.1|ARO:3006865|CRH-1	ARO:3006865	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_109545050.1	gb|WP_109545050.1|ARO:3006866|CRH-2	ARO:3006866	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_109545051.1	gb|WP_109545051.1|ARO:3006867|CRH-3	ARO:3006867	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_043629745.1	gb|WP_043629745.1|ARO:3006868|CRP-1	ARO:3006868	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_007888761.1	gb|WP_007888761.1|ARO:3006869|CSA-1	ARO:3006869	Cronobacter sakazakii	1
WP_004384957.1	gb|WP_004384957.1|ARO:3006870|CSA-2	ARO:3006870	Cronobacter sakazakii	1
WP_063859920.1	gb|WP_063859920.1|ARO:3006871|CSP-1	ARO:3006871	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_088245211.1	gb|WP_088245211.1|ARO:3001986|CTX-M-127	ARO:3001986	Escherichia coli	1
WP_070064534.1	gb|WP_070064534.1|ARO:3001996|CTX-M-138	ARO:3001996	Escherichia coli	1
WP_063108644.1	gb|WP_063108644.1|ARO:3001998|CTX-M-140	ARO:3001998	Proteus mirabilis	1
WP_156404649.1	gb|WP_156404649.1|ARO:3002001|CTX-M-143	ARO:3002001	Escherichia coli	1
WP_102607454.1	gb|WP_102607454.1|ARO:3002004|CTX-M-146	ARO:3002004	Escherichia coli	1
WP_063859959.1	gb|WP_063859959.1|ARO:3002007|CTX-M-150	ARO:3002007	Escherichia coli	1
WP_168247876.1	gb|WP_168247876.1|ARO:3002010|CTX-M-153	ARO:3002010	Escherichia coli	1
WP_110093562.1	gb|WP_110093562.1|ARO:3002011|CTX-M-154	ARO:3002011	Klebsiella pneumoniae	1
WP_063859974.1	gb|WP_063859974.1|ARO:3005590|CTX-M-167	ARO:3005590	Proteus mirabilis	1
WP_063859975.1	gb|WP_063859975.1|ARO:3005591|CTX-M-168	ARO:3005591	Escherichia coli	1
WP_063859976.1	gb|WP_063859976.1|ARO:3005592|CTX-M-169	ARO:3005592	Escherichia coli	1
WP_063859984.1	gb|WP_063859984.1|ARO:3005593|CTX-M-170	ARO:3005593	Escherichia coli	1
WP_065419568.1	gb|WP_065419568.1|ARO:3005594|CTX-M-171	ARO:3005594	Proteus mirabilis	1
WP_063859993.1	gb|WP_063859993.1|ARO:3005595|CTX-M-172	ARO:3005595	Escherichia coli	1
WP_063859998.1	gb|WP_063859998.1|ARO:3005596|CTX-M-173	ARO:3005596	Klebsiella pneumoniae	1
WP_063860005.1	gb|WP_063860005.1|ARO:3005597|CTX-M-174	ARO:3005597	Escherichia coli	1
WP_063860009.1	gb|WP_063860009.1|ARO:3005598|CTX-M-175	ARO:3005598	Escherichia coli	1
WP_063860014.1	gb|WP_063860014.1|ARO:3005599|CTX-M-176	ARO:3005599	Klebsiella pneumoniae	1
WP_063860019.1	gb|WP_063860019.1|ARO:3005600|CTX-M-177	ARO:3005600	Enterobacter cloacae	1
WP_104009847.1	gb|WP_104009847.1|ARO:3005601|CTX-M-178	ARO:3005601	Escherichia coli	1
WP_063860025.1	gb|WP_063860025.1|ARO:3005602|CTX-M-179	ARO:3005602	Escherichia coli	1
WP_063860034.1	gb|WP_063860034.1|ARO:3005603|CTX-M-180	ARO:3005603	Escherichia coli	1
WP_063860035.1	gb|WP_063860035.1|ARO:3005604|CTX-M-181	ARO:3005604	Escherichia coli	1
WP_063860036.1	gb|WP_063860036.1|ARO:3005605|CTX-M-182	ARO:3005605	Escherichia coli	1
WP_064511490.1	gb|WP_064511490.1|ARO:3005606|CTX-M-183	ARO:3005606	Klebsiella pneumoniae	1
WP_064511491.1	gb|WP_064511491.1|ARO:3005607|CTX-M-184	ARO:3005607	Escherichia coli	1
WP_065102278.1	gb|WP_065102278.1|ARO:3005608|CTX-M-185	ARO:3005608	Kluyvera	1
WP_065419569.1	gb|WP_065419569.1|ARO:3005609|CTX-M-186	ARO:3005609	Escherichia coli	1
WP_104009848.1	gb|WP_104009848.1|ARO:3005610|CTX-M-187	ARO:3005610	Enterobacter cloacae	1
WP_068981632.1	gb|WP_068981632.1|ARO:3005611|CTX-M-188	ARO:3005611	Escherichia coli	1
WP_068981633.1	gb|WP_068981633.1|ARO:3005612|CTX-M-189	ARO:3005612	Escherichia coli	1
WP_069280706.1	gb|WP_069280706.1|ARO:3005613|CTX-M-190	ARO:3005613	Escherichia coli	1
WP_102607451.1	gb|WP_102607451.1|ARO:3005614|CTX-M-191	ARO:3005614	Escherichia coli	1
WP_102607452.1	gb|WP_102607452.1|ARO:3005615|CTX-M-192	ARO:3005615	Escherichia coli	1
WP_077767290.1	gb|WP_077767290.1|ARO:3005616|CTX-M-193	ARO:3005616	Escherichia coli	1
WP_077767291.1	gb|WP_077767291.1|ARO:3005617|CTX-M-194	ARO:3005617	Escherichia coli	1
WP_077767292.1	gb|WP_077767292.1|ARO:3005618|CTX-M-195	ARO:3005618	Escherichia coli	1
WP_077767293.1	gb|WP_077767293.1|ARO:3005619|CTX-M-196	ARO:3005619	Escherichia coli	1
WP_085562400.1	gb|WP_085562400.1|ARO:3005620|CTX-M-197	ARO:3005620	Klebsiella pneumoniae	1
WP_085562401.1	gb|WP_085562401.1|ARO:3005621|CTX-M-198	ARO:3005621	Escherichia coli	1
WP_087587947.1	gb|WP_087587947.1|ARO:3005622|CTX-M-199	ARO:3005622	Escherichia coli	1
WP_094009813.1	gb|WP_094009813.1|ARO:3005623|CTX-M-200	ARO:3005623	Klebsiella pneumoniae	1
WP_094009814.1	gb|WP_094009814.1|ARO:3005624|CTX-M-201	ARO:3005624	Klebsiella pneumoniae	1
WP_088245215.1	gb|WP_088245215.1|ARO:3005625|CTX-M-202	ARO:3005625	Escherichia coli	1
WP_088245212.1	gb|WP_088245212.1|ARO:3005626|CTX-M-203	ARO:3005626	Escherichia coli	1
WP_088245225.1	gb|WP_088245225.1|ARO:3005627|CTX-M-204	ARO:3005627	Klebsiella pneumoniae	1
WP_099156053.1	gb|WP_099156053.1|ARO:3005628|CTX-M-205	ARO:3005628	Kluyvera georgiana	1
WP_102607455.1	gb|WP_102607455.1|ARO:3005629|CTX-M-206	ARO:3005629	Pseudomonas aeruginosa	1
WP_102607456.1	gb|WP_102607456.1|ARO:3005630|CTX-M-207	ARO:3005630	Escherichia coli	1
WP_109545060.1	gb|WP_109545060.1|ARO:3005631|CTX-M-208	ARO:3005631	Klebsiella pneumoniae	1
WP_109545061.1	gb|WP_109545061.1|ARO:3005632|CTX-M-209	ARO:3005632	Klebsiella pneumoniae	1
WP_109545062.1	gb|WP_109545062.1|ARO:3005633|CTX-M-210	ARO:3005633	Klebsiella pneumoniae	1
WP_109545063.1	gb|WP_109545063.1|ARO:3005634|CTX-M-211	ARO:3005634	Escherichia coli	1
WP_109545064.1	gb|WP_109545064.1|ARO:3005635|CTX-M-212	ARO:3005635	Proteus mirabilis	1
WP_106924209.1	gb|WP_106924209.1|ARO:3005636|CTX-M-213	ARO:3005636	Kluyvera genomosp. 2	1
WP_109545069.1	gb|WP_109545069.1|ARO:3005637|CTX-M-214	ARO:3005637	Escherichia coli	1
WP_128268235.1	gb|WP_128268235.1|ARO:3005638|CTX-M-215	ARO:3005638	Escherichia coli	1
WP_109791209.1	gb|WP_109791209.1|ARO:3005639|CTX-M-216	ARO:3005639	Escherichia coli	1
WP_109791211.1	gb|WP_109791211.1|ARO:3005640|CTX-M-217	ARO:3005640	Providencia stuartii	1
WP_109791214.1	gb|WP_109791214.1|ARO:3005641|CTX-M-218	ARO:3005641	Escherichia coli	1
WP_110092882.1	gb|WP_110092882.1|ARO:3005642|CTX-M-219	ARO:3005642	Klebsiella pneumoniae	1
WP_111672902.1	gb|WP_111672902.1|ARO:3005643|CTX-M-220	ARO:3005643	Klebsiella pneumoniae	1
WP_114699284.1	gb|WP_114699284.1|ARO:3005644|CTX-M-221	ARO:3005644	Serratia marcescens	1
WP_116786829.1	gb|WP_116786829.1|ARO:3005645|CTX-M-222	ARO:3005645	Escherichia coli	1
WP_122630862.1	gb|WP_122630862.1|ARO:3005646|CTX-M-223	ARO:3005646	Escherichia coli	1
WP_094166899.1	gb|WP_094166899.1|ARO:3005647|CTX-M-224	ARO:3005647	Enterobacter kobei	1
WP_136512064.1	gb|WP_136512064.1|ARO:3005648|CTX-M-225	ARO:3005648	Escherichia coli	1
WP_136512065.1	gb|WP_136512065.1|ARO:3005649|CTX-M-226	ARO:3005649	Escherichia coli	1
WP_148044409.1	gb|WP_148044409.1|ARO:3005650|CTX-M-227	ARO:3005650	Escherichia coli	1
WP_148044410.1	gb|WP_148044410.1|ARO:3005651|CTX-M-228	ARO:3005651	Enterobacter cloacae	1
WP_148044411.1	gb|WP_148044411.1|ARO:3005652|CTX-M-229	ARO:3005652	Pseudomonas aeruginosa	1
WP_156404650.1	gb|WP_156404650.1|ARO:3005653|CTX-M-230	ARO:3005653	Escherichia coli	1
WP_156404651.1	gb|WP_156404651.1|ARO:3005654|CTX-M-231	ARO:3005654	Klebsiella pneumoniae	1
WP_156404652.1	gb|WP_156404652.1|ARO:3005655|CTX-M-232	ARO:3005655	Escherichia coli	1
WP_156404653.1	gb|WP_156404653.1|ARO:3005656|CTX-M-233	ARO:3005656	Escherichia coli	1
WP_168247877.1	gb|WP_168247877.1|ARO:3005657|CTX-M-234	ARO:3005657	Escherichia coli	1
WP_168247878.1	gb|WP_168247878.1|ARO:3005658|CTX-M-235	ARO:3005658	Escherichia coli	1
WP_156658722.1	gb|WP_156658722.1|ARO:3005659|CTX-M-236	ARO:3005659	Klebsiella pneumoniae	1
WP_188331864.1	gb|WP_188331864.1|ARO:3005660|CTX-M-237	ARO:3005660	Klebsiella pneumoniae	1
WP_188331865.1	gb|WP_188331865.1|ARO:3005661|CTX-M-238	ARO:3005661	Escherichia coli	1
WP_188331866.1	gb|WP_188331866.1|ARO:3005662|CTX-M-239	ARO:3005662	Escherichia coli	1
WP_182496339.1	gb|WP_182496339.1|ARO:3005663|CTX-M-240	ARO:3005663	Escherichia coli	1
WP_188331867.1	gb|WP_188331867.1|ARO:3005664|CTX-M-241	ARO:3005664	Escherichia coli	1
WP_190259775.1	gb|WP_190259775.1|ARO:3005665|CTX-M-242	ARO:3005665	Escherichia coli	1
WP_204376225.1	gb|WP_204376225.1|ARO:3005666|CTX-M-244	ARO:3005666	Escherichia coli	1
WP_063860072.1	gb|WP_063860072.1|ARO:3001934|CTX-M-73	ARO:3001934	Escherichia coli	1
WP_063860093.1	gb|WP_063860093.1|ARO:3005667|CTX-M-97	ARO:3005667	Escherichia coli	1
WP_164461288.1	gb|WP_164461288.1|ARO:3006924|CVI-1	ARO:3006924	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_063860108.1	gb|WP_063860108.1|ARO:3002154|DHA-23	ARO:3002154	Klebsiella pneumoniae	1
WP_063860114.1	gb|WP_063860114.1|ARO:3006465|DHA-24	ARO:3006465	Klebsiella oxytoca	1
WP_077767294.1	gb|WP_077767294.1|ARO:3006466|DHA-25	ARO:3006466	Klebsiella pneumoniae	1
WP_109545068.1	gb|WP_109545068.1|ARO:3006467|DHA-26	ARO:3006467	Klebsiella pneumoniae	1
WP_109545067.1	gb|WP_109545067.1|ARO:3006468|DHA-27	ARO:3006468	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_128268236.1	gb|WP_128268236.1|ARO:3006469|DHA-28	ARO:3006469	Morganella morganii	1
WP_148044412.1	gb|WP_148044412.1|ARO:3006470|DHA-29	ARO:3006470	Citrobacter freundii	1
WP_032097955.1	gb|WP_032097955.1|ARO:3002137|DHA-4	ARO:3002137	Morganella morganii	1
WP_122630829.1	gb|WP_122630829.1|ARO:3006872|DHT2-1	ARO:3006872	uncultured bacterium	1
WP_122630825.1	gb|WP_122630825.1|ARO:3006873|EAM-1	ARO:3006873	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_150823468.1	gb|WP_150823468.1|ARO:3005461|EBR-3	ARO:3005461	Empedobacter falsenii	1
WP_114999921.1	gb|WP_114999921.1|ARO:3005462|EBR-4	ARO:3005462	Empedobacter falsenii	1
WP_063860228.1	gb|WP_063860228.1|ARO:3006874|EC-13	ARO:3006874	Escherichia coli	1
WP_063860233.1	gb|WP_063860233.1|ARO:3006875|EC-14	ARO:3006875	Escherichia coli	1
WP_063610930.1	gb|WP_063610930.1|ARO:3006876|EC-15	ARO:3006876	Escherichia coli	1
WP_063860248.1	gb|WP_063860248.1|ARO:3006877|EC-16	ARO:3006877	Escherichia coli	1
WP_063860256.1	gb|WP_063860256.1|ARO:3006878|EC-18	ARO:3006878	Escherichia coli	1
WP_063860263.1	gb|WP_063860263.1|ARO:3006879|EC-19	ARO:3006879	Escherichia coli	1
WP_001443153.1	gb|WP_001443153.1|ARO:3006880|EC-5	ARO:3006880	Escherichia	1
WP_063860454.1	gb|WP_063860454.1|ARO:3006881|EC-8	ARO:3006881	Escherichia coli	1
WP_122630824.1	gb|WP_122630824.1|ARO:3006882|ECM-1	ARO:3006882	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_015266427.1	gb|WP_015266427.1|ARO:3006883|ECV-1	ARO:3006883	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_122630822.1	gb|WP_122630822.1|ARO:3006884|EFM-1	ARO:3006884	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_081853183.1	gb|WP_081853183.1|ARO:3006885|ELM-1	ARO:3006885	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_122630823.1	gb|WP_122630823.1|ARO:3006886|EVM-1	ARO:3006886	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_041258349.1	gb|WP_041258349.1|ARO:3006887|FIA-1	ARO:3006887	Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance	1
WP_063860495.1	gb|WP_063860495.1|ARO:3002165|FOX-12	ARO:3002165	Aeromonas caviae	1
WP_063860496.1	gb|WP_063860496.1|ARO:3006471|FOX-13	ARO:3006471	Providencia rettgeri	1
WP_064511492.1	gb|WP_064511492.1|ARO:3006472|FOX-14	ARO:3006472	Pseudomonas aeruginosa	1
